12 Mar 2024 04:02:38.000,-1012.378901,-6758.399330,-708.359060,6.259489,-0.496906,-4.316939
12 Mar 2024 04:02:39.000,-1006.118786,-6758.892083,-712.675575,6.260731,-0.488588,-4.316062
12 Mar 2024 04:02:40.000,-999.857434,-6759.376517,-716.991210,6.261965,-0.480269,-4.315179
12 Mar 2024 04:02:41.000,-993.594851,-6759.852633,-721.305960,6.263192,-0.471950,-4.314292
12 Mar 2024 04:02:42.000,-987.331045,-6760.320429,-725.619819,6.264411,-0.463630,-4.313399
12 Mar 2024 04:02:43.000,-981.066024,-6760.779906,-729.932784,6.265622,-0.455310,-4.312501
12 Mar 2024 04:02:44.000,-974.799795,-6761.231062,-734.244847,6.266826,-0.446990,-4.311597
12 Mar 2024 04:02:45.000,-968.532367,-6761.673896,-738.556004,6.268022,-0.438668,-4.310688
12 Mar 2024 04:02:46.000,-962.263747,-6762.108410,-742.866250,6.269210,-0.430347,-4.309774
12 Mar 2024 04:02:47.000,-955.993942,-6762.534601,-747.175579,6.270390,-0.422024,-4.308855
12 Mar 2024 04:02:48.000,-949.722962,-6762.952470,-751.483986,6.271563,-0.413702,-4.307930
12 Mar 2024 04:02:49.000,-943.450812,-6763.362016,-755.791465,6.272728,-0.405379,-4.307000
12 Mar 2024 04:02:50.000,-937.177501,-6763.763239,-760.098012,6.273885,-0.397055,-4.306065
12 Mar 2024 04:02:51.000,-930.903037,-6764.156138,-764.403621,6.275035,-0.388731,-4.305124
12 Mar 2024 04:02:52.000,-924.627428,-6764.540712,-768.708287,6.276176,-0.380407,-4.304178
12 Mar 2024 04:02:53.000,-918.350680,-6764.916962,-773.012003,6.277310,-0.372082,-4.303227
12 Mar 2024 04:02:54.000,-912.072802,-6765.284887,-777.314766,6.278437,-0.363757,-4.302270
12 Mar 2024 04:02:55.000,-905.793802,-6765.644486,-781.616570,6.279555,-0.355431,-4.301308
12 Mar 2024 04:02:56.000,-899.513688,-6765.995760,-785.917409,6.280666,-0.347105,-4.300341
12 Mar 2024 04:02:57.000,-893.232466,-6766.338707,-790.217278,6.281769,-0.338778,-4.299368
12 Mar 2024 04:02:58.000,-886.950145,-6766.673328,-794.516172,6.282864,-0.330452,-4.298391
12 Mar 2024 04:02:59.000,-880.666733,-6766.999622,-798.814086,6.283952,-0.322124,-4.297408
12 Mar 2024 04:03:00.000,-874.382237,-6767.317588,-803.111014,6.285032,-0.313797,-4.296419
12 Mar 2024 04:03:01.000,-868.096665,-6767.627226,-807.406950,6.286104,-0.305469,-4.295425
12 Mar 2024 04:03:02.000,-861.810024,-6767.928537,-811.701891,6.287168,-0.297141,-4.294426
12 Mar 2024 04:03:03.000,-855.522324,-6768.221519,-815.995830,6.288225,-0.288813,-4.293422
12 Mar 2024 04:03:04.000,-849.233570,-6768.506173,-820.288762,6.289274,-0.280484,-4.292413
12 Mar 2024 04:03:05.000,-842.943771,-6768.782498,-824.580681,6.290315,-0.272155,-4.291398
12 Mar 2024 04:03:06.000,-836.652936,-6769.050493,-828.871584,6.291348,-0.263825,-4.290377
12 Mar 2024 04:03:07.000,-830.361070,-6769.310159,-833.161463,6.292374,-0.255496,-4.289352
12 Mar 2024 04:03:08.000,-824.068183,-6769.561495,-837.450314,6.293392,-0.247166,-4.288321
12 Mar 2024 04:03:09.000,-817.774282,-6769.804501,-841.738132,6.294402,-0.238836,-4.287285
12 Mar 2024 04:03:10.000,-811.479374,-6770.039177,-846.024911,6.295405,-0.230505,-4.286244
